model,model_label,tensor_name,checkpoint_file,layer_index,component,subcomponent,numel,mean,std,rms,abs_mean
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.self_attn.k_proj.weight,,12.0,attention,k_proj,1835008,-6.793612556066364e-06,0.0198012311011552,0.0198012273758649,0.0145794944837689
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.self_attn.k_proj.bias,,12.0,attention,k_proj,512,-0.0213304217904806,1.1375294923782349,1.1366182565689087,0.4337470233440399
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.self_attn.v_proj.weight,,12.0,attention,v_proj,1835008,-1.0365039088355845e-05,0.0151945492252707,0.0151945482939481,0.011775504797697
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.self_attn.v_proj.bias,,12.0,attention,v_proj,512,0.0025787949562072,0.0770248621702194,0.0769928023219108,0.0468922927975654
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.self_attn.o_proj.weight,,12.0,attention,o_proj,12845056,-2.878690793295391e-06,0.0155159570276737,0.0155159560963511,0.0119831450283527
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.mlp.gate_proj.weight,,12.0,mlp,gate_proj,67895296,-2.682886042748578e-05,0.0165551919490098,0.0165552143007516,0.0130068650469183
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.mlp.up_proj.weight,,12.0,mlp,up_proj,67895296,-1.0858793757506646e-06,0.0166075564920902,0.0166075564920902,0.0130585208535194
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.mlp.down_proj.weight,,12.0,mlp,down_proj,67895296,1.6174808479263447e-06,0.0164726190268993,0.0164726208895444,0.0128733543679118
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.input_layernorm.weight,,12.0,norm,input_layernorm,3584,0.7779396176338196,0.4831454157829284,0.9157261848449708,0.7780173420906067
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.12.post_attention_layernorm.weight,,12.0,norm,post_attention_layernorm,3584,0.766819417476654,0.2924346625804901,0.8206742405891418,0.766819417476654
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.self_attn.q_proj.weight,,13.0,attention,q_proj,12845056,-9.087182661460249e-06,0.0170275308191776,0.0170275326818227,0.0130265550687909
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.self_attn.q_proj.bias,,13.0,attention,q_proj,3584,0.0876768752932548,1.2978538274765017,1.3006312847137451,0.4768348634243011
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.self_attn.k_proj.weight,,13.0,attention,k_proj,1835008,1.0617240150168072e-05,0.0189015567302703,0.0189015548676252,0.0141188129782676
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.self_attn.k_proj.bias,,13.0,attention,k_proj,512,0.1168450936675071,2.745192050933838,2.74499773979187,0.8224366903305054
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.self_attn.v_proj.weight,,13.0,attention,v_proj,1835008,-8.810004146653228e-06,0.0165797229856252,0.0165797211229801,0.0127664869651198
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.self_attn.v_proj.bias,,13.0,attention,v_proj,512,-0.0013169175945222,0.0372935719788074,0.0372804030776023,0.0219043791294097
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.self_attn.o_proj.weight,,13.0,attention,o_proj,12845056,2.686576408450492e-06,0.0160468574613332,0.0160468574613332,0.0121560990810394
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.mlp.gate_proj.weight,,13.0,mlp,gate_proj,67895296,-1.029751729220152e-05,0.0168996918946504,0.0168996937572956,0.0132403001189231
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.mlp.up_proj.weight,,13.0,mlp,up_proj,67895296,2.258073209304712e-06,0.0164133124053478,0.0164133124053478,0.0129159865900874
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.mlp.down_proj.weight,,13.0,mlp,down_proj,67895296,-2.156401706088218e-07,0.0162124950438737,0.0162124950438737,0.0127056296914815
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.input_layernorm.weight,,13.0,norm,input_layernorm,3584,0.8344147205352783,0.5074695348739624,0.976576328277588,0.834422767162323
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.13.post_attention_layernorm.weight,,13.0,norm,post_attention_layernorm,3584,0.7689043283462524,0.2985314726829529,0.8248090744018555,0.7689043283462524
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.self_attn.q_proj.weight,,14.0,attention,q_proj,12845056,5.164544290892081e-06,0.0167074166238307,0.0167074166238307,0.0124382860958576
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.self_attn.q_proj.bias,,14.0,attention,q_proj,3584,0.0864651724696159,1.4211467504501345,1.423576831817627,0.4826594889163971
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.self_attn.k_proj.weight,,14.0,attention,k_proj,1835008,9.973784472094849e-06,0.0186823885887861,0.0186823867261409,0.013255794532597
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.self_attn.k_proj.bias,,14.0,attention,k_proj,512,-0.015041921287775,0.9755491614341736,0.974712073802948,0.420490562915802
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.self_attn.v_proj.weight,,14.0,attention,v_proj,1835008,-1.8923155664651858e-07,0.0145856058225035,0.0145856030285358,0.0111664617434144
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.self_attn.v_proj.bias,,14.0,attention,v_proj,512,-0.0017825569957494,0.088574931025505,0.0885063409805297,0.0412227287888526
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.self_attn.o_proj.weight,,14.0,attention,o_proj,12845056,-3.115072104264982e-06,0.0152368741109967,0.0152368731796741,0.0115852868184447
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.mlp.gate_proj.weight,,14.0,mlp,gate_proj,67895296,-1.665984200371895e-05,0.0166059490293264,0.016605956479907,0.0129700358957052
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.mlp.up_proj.weight,,14.0,mlp,up_proj,67895296,7.858287176532031e-07,0.0165389981120824,0.0165389981120824,0.0129478303715586
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.mlp.down_proj.weight,,14.0,mlp,down_proj,67895296,1.0314321343685151e-06,0.0163603164255619,0.0163603164255619,0.0127874286845326
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.input_layernorm.weight,,14.0,norm,input_layernorm,3584,0.8989558219909668,0.564516544342041,1.0614666938781738,0.8989559412002563
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.14.post_attention_layernorm.weight,,14.0,norm,post_attention_layernorm,3584,0.7950350046157837,0.3169446587562561,0.8558659553527832,0.7950350046157837
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.self_attn.q_proj.weight,,15.0,attention,q_proj,12845056,2.1442779143399093e-06,0.017354778945446,0.017354778945446,0.0129835428670048
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.self_attn.q_proj.bias,,15.0,attention,q_proj,3584,-0.0675378814339637,1.6599929332733154,1.6611348390579224,0.5811561942100525
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.self_attn.k_proj.weight,,15.0,attention,k_proj,1835008,-2.901989830661478e-07,0.0195605102926492,0.0195605065673589,0.0142255667597055
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.self_attn.k_proj.bias,,15.0,attention,k_proj,512,0.0644547492265701,1.50251305103302,1.5024282932281494,0.4845851361751556
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.self_attn.v_proj.weight,,15.0,attention,v_proj,1835008,1.5127124243008438e-05,0.015386888757348,0.0153868915513157,0.0120027223601937
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.self_attn.v_proj.bias,,15.0,attention,v_proj,512,-0.0013669431209564,0.0618219673633575,0.0617766864597797,0.0327514111995697
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.self_attn.o_proj.weight,,15.0,attention,o_proj,12845056,3.3857168091344647e-06,0.0154363075271248,0.0154363065958023,0.0118144042789936
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.mlp.gate_proj.weight,,15.0,mlp,gate_proj,67895296,-6.559221674251603e-06,0.0164067577570676,0.0164067577570676,0.0128191420808434
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.mlp.up_proj.weight,,15.0,mlp,up_proj,67895296,1.910146778527633e-07,0.0167224872857332,0.0167224872857332,0.0131179085001349
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.mlp.down_proj.weight,,15.0,mlp,down_proj,67895296,2.5036065380845685e-06,0.0164843741804361,0.0164843741804361,0.0129113541916012
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.input_layernorm.weight,,15.0,norm,input_layernorm,3584,0.7596419453620911,0.4864387512207031,0.9020047783851624,0.7596419453620911
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.15.post_attention_layernorm.weight,,15.0,norm,post_attention_layernorm,3584,0.7993548512458801,0.3325712084770202,0.865760326385498,0.7993548512458801
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.self_attn.q_proj.weight,,16.0,attention,q_proj,12845056,6.1601735978911165e-06,0.0165989901870489,0.0165989901870489,0.0126115223392844
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.self_attn.q_proj.bias,,16.0,attention,q_proj,3584,0.002835122635588,1.198415756225586,1.1982519626617432,0.4384854435920715
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.self_attn.k_proj.weight,,16.0,attention,k_proj,1835008,-1.1510083822940942e-05,0.0175469107925891,0.0175469126552343,0.0128540294244885
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.self_attn.k_proj.bias,,16.0,attention,k_proj,512,0.0093684867024421,1.343363881111145,1.3420840501785278,0.5609420537948608
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.self_attn.v_proj.weight,,16.0,attention,v_proj,1835008,-2.2785588953411207e-05,0.0165397897362709,0.0165397990494966,0.0128974877297878
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.self_attn.v_proj.bias,,16.0,attention,v_proj,512,-0.0026533366180956,0.048484981060028,0.0485102273523807,0.02925362624228
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.self_attn.o_proj.weight,,16.0,attention,o_proj,12845056,2.7089974992122734e-06,0.0159452985972166,0.0159452967345714,0.0121733704581856
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.mlp.gate_proj.weight,,16.0,mlp,gate_proj,67895296,-2.282552668475546e-05,0.016383484005928,0.0163835007697343,0.0128495087847113
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.mlp.up_proj.weight,,16.0,mlp,up_proj,67895296,-3.641448984126328e-06,0.0166918542236089,0.0166918542236089,0.0131346583366394
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.mlp.down_proj.weight,,16.0,mlp,down_proj,67895296,-3.5979048789158696e-06,0.0163793358951807,0.0163793377578258,0.0128555996343493
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.input_layernorm.weight,,16.0,norm,input_layernorm,3584,0.9459726214408876,0.6130810379981995,1.1272212266921997,0.9459730982780457
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.16.post_attention_layernorm.weight,,16.0,norm,post_attention_layernorm,3584,0.8222679495811462,0.356459766626358,0.8961879014968872,0.8222679495811462
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.self_attn.q_proj.weight,,17.0,attention,q_proj,12845056,-6.753061256858928e-07,0.0170853156596422,0.017085313796997,0.01280203089118
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.self_attn.q_proj.bias,,17.0,attention,q_proj,3584,-0.0210621543228626,1.2992494106292725,1.299238920211792,0.459244966506958
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.self_attn.k_proj.weight,,17.0,attention,k_proj,1835008,1.4833898603683338e-05,0.0178919080644845,0.0178919099271297,0.0133040314540266
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.self_attn.k_proj.bias,,17.0,attention,k_proj,512,0.022989023476839,1.0000197887420654,0.9993071556091307,0.4712204337120056
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.self_attn.v_proj.weight,,17.0,attention,v_proj,1835008,-1.1505613656481728e-05,0.0162974391132593,0.0162974391132593,0.0125595098361372
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.self_attn.v_proj.bias,,17.0,attention,v_proj,512,0.0012312482576817,0.0610086284577846,0.0609614551067352,0.0328023433685302
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.self_attn.o_proj.weight,,17.0,attention,o_proj,12845056,-8.767347026150674e-07,0.0158631894737482,0.015863187611103,0.0121236201375722
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.mlp.gate_proj.weight,,17.0,mlp,gate_proj,67895296,-1.951872582139913e-05,0.016216529533267,0.0162165407091379,0.0126941530033946
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.mlp.up_proj.weight,,17.0,mlp,up_proj,67895296,-3.7251693356665774e-06,0.0167882125824689,0.0167882125824689,0.013178564608097
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.mlp.down_proj.weight,,17.0,mlp,down_proj,67895296,4.811232656720676e-07,0.0164064634591341,0.0164064615964889,0.0128372628241777
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.input_layernorm.weight,,17.0,norm,input_layernorm,3584,0.9767297506332396,0.6154980659484863,1.1544406414031982,0.9767361879348756
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.17.post_attention_layernorm.weight,,17.0,norm,post_attention_layernorm,3584,0.8506396412849426,0.3564530313014984,0.9222857356071472,0.8506396412849426
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.self_attn.q_proj.weight,,18.0,attention,q_proj,12845056,-7.616531092935475e-06,0.0161131713539361,0.0161131732165813,0.0121525544673204
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.self_attn.q_proj.bias,,18.0,attention,q_proj,3584,-0.0117977745831012,2.475624084472656,2.475306510925293,0.7041932940483093
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.self_attn.k_proj.weight,,18.0,attention,k_proj,1835008,-1.3976372429169714e-05,0.0170618053525686,0.0170618072152137,0.0128806345164775
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.self_attn.k_proj.bias,,18.0,attention,k_proj,512,-0.0219044908881187,0.9709309935569764,0.9702295660972596,0.4968551099300384
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.self_attn.v_proj.weight,,18.0,attention,v_proj,1835008,-1.4572107829735614e-05,0.0183754730969667,0.0183754749596118,0.0141975339502096
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.self_attn.v_proj.bias,,18.0,attention,v_proj,512,0.0010190149769186,0.0671536102890968,0.0670957341790199,0.0424070507287979
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.self_attn.o_proj.weight,,18.0,attention,o_proj,12845056,-1.762692136253463e-06,0.0169624779373407,0.0169624760746955,0.0128370961174368
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.mlp.gate_proj.weight,,18.0,mlp,gate_proj,67895296,-1.7782986105885357e-06,0.0161618143320083,0.0161618143320083,0.0125964228063821
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.mlp.up_proj.weight,,18.0,mlp,up_proj,67895296,-2.305454813722463e-07,0.0170765109360218,0.0170765109360218,0.0133773302659392
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.mlp.down_proj.weight,,18.0,mlp,down_proj,67895296,-1.0002642056861075e-06,0.0167238879948854,0.0167238861322402,0.0130815999582409
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.input_layernorm.weight,,18.0,norm,input_layernorm,3584,0.9300814270973206,0.5953137874603271,1.1042423248291016,0.9300814270973206
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.18.post_attention_layernorm.weight,,18.0,norm,post_attention_layernorm,3584,0.8704376816749573,0.3297609090805053,0.930791974067688,0.8704376816749573
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.self_attn.q_proj.weight,,19.0,attention,q_proj,12845056,-5.395314474299084e-06,0.016011731699109,0.016011731699109,0.0121451774612069
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.self_attn.q_proj.bias,,19.0,attention,q_proj,3584,0.0064587402157485,2.8533270359039307,2.8529365062713623,0.7607585787773132
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.self_attn.k_proj.weight,,19.0,attention,k_proj,1835008,-9.995163054554723e-06,0.0157085694372653,0.0157085675746202,0.0115967821329832
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.self_attn.k_proj.bias,,19.0,attention,k_proj,512,-0.1058642864227294,2.553454637527466,2.5531554222106934,0.6616188287734985
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.self_attn.v_proj.weight,,19.0,attention,v_proj,1835008,3.860669949062867e-06,0.018494801595807,0.0184947978705167,0.0142076555639505
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.self_attn.v_proj.bias,,19.0,attention,v_proj,512,-0.0096208378672599,0.1455206274986267,0.1456964462995529,0.0793076157569885
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.self_attn.o_proj.weight,,19.0,attention,o_proj,12845056,1.46047648286185e-06,0.0166229847818613,0.0166229829192161,0.0127838775515556
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.mlp.gate_proj.weight,,19.0,mlp,gate_proj,67895296,-1.1876622011186557e-05,0.0163815282285213,0.0163815338164567,0.0127899926155805
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.mlp.up_proj.weight,,19.0,mlp,up_proj,67895296,1.6465820635858108e-06,0.0170368943363428,0.0170368943363428,0.0134031176567077
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.mlp.down_proj.weight,,19.0,mlp,down_proj,67895296,1.3649081438416033e-06,0.0166310593485832,0.0166310593485832,0.0130525333806872
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.input_layernorm.weight,,19.0,norm,input_layernorm,3584,0.9897364377975464,0.4494579434394836,1.0869840383529663,0.9897500872612
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.19.post_attention_layernorm.weight,,19.0,norm,post_attention_layernorm,3584,0.9278932809829712,0.2968405783176422,0.9742051362991332,0.9278932809829712
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.self_attn.q_proj.weight,,20.0,attention,q_proj,12845056,1.961587713594781e-06,0.0163747705519199,0.0163747705519199,0.0125442659482359
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.self_attn.q_proj.bias,,20.0,attention,q_proj,3584,-0.0499830171465873,1.3238131999969482,1.3245720863342283,0.4952450394630432
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.self_attn.k_proj.weight,,20.0,attention,k_proj,1835008,2.0515462892944925e-05,0.0164756756275892,0.0164756830781698,0.0124667519703507
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.self_attn.k_proj.bias,,20.0,attention,k_proj,512,0.0083034671843051,0.7156928181648254,0.7150417566299438,0.4139637947082519
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.self_attn.v_proj.weight,,20.0,attention,v_proj,1835008,7.337333045143168e-06,0.0191117953509092,0.0191117916256189,0.0147063033655285
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.self_attn.v_proj.bias,,20.0,attention,v_proj,512,-0.0004159500822424,0.1071871593594551,0.1070832386612892,0.0622182376682758
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.self_attn.o_proj.weight,,20.0,attention,o_proj,12845056,5.638688890030608e-06,0.0169823803007602,0.0169823821634054,0.0130587955936789
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.mlp.gate_proj.weight,,20.0,mlp,gate_proj,67895296,-6.527273853862425e-06,0.016316931694746,0.0163169335573911,0.0127140488475561
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.mlp.up_proj.weight,,20.0,mlp,up_proj,67895296,1.0053155392597546e-06,0.0171242617070674,0.0171242598444223,0.0134508134797215
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.mlp.down_proj.weight,,20.0,mlp,down_proj,67895296,-1.992980060094851e-06,0.0167342256754636,0.0167342256754636,0.013094987720251
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.input_layernorm.weight,,20.0,norm,input_layernorm,3584,0.9843788743019104,0.389789342880249,1.0587233304977417,0.9843794107437134
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.20.post_attention_layernorm.weight,,20.0,norm,post_attention_layernorm,3584,0.9842096567153932,0.2574323117733001,1.0173109769821167,0.9842096567153932
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.self_attn.q_proj.weight,,21.0,attention,q_proj,12845056,8.665203381497122e-07,0.0159328058362007,0.0159328058362007,0.0119519401341676
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.self_attn.q_proj.bias,,21.0,attention,q_proj,3584,-0.0631053000688552,1.4025416374206543,1.4037652015686035,0.5273882746696472
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.self_attn.k_proj.weight,,21.0,attention,k_proj,1835008,-4.200063813186716e-06,0.0147269312292337,0.014726928435266,0.0110388258472085
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.self_attn.k_proj.bias,,21.0,attention,k_proj,512,0.0012832880020141,0.7380619645118713,0.7373419404029846,0.3738487660884857
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.self_attn.v_proj.weight,,21.0,attention,v_proj,1835008,1.419625277776504e-05,0.0204831566661596,0.0204831566661596,0.0154999438673257
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.self_attn.v_proj.bias,,21.0,attention,v_proj,512,-0.000146834179759,0.0942531451582908,0.0941611751914024,0.0547759383916854
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.self_attn.o_proj.weight,,21.0,attention,o_proj,12845056,-2.945260177966702e-07,0.0176348183304071,0.0176348164677619,0.0133918179199099
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.mlp.gate_proj.weight,,21.0,mlp,gate_proj,67895296,8.81506366567919e-06,0.016576450318098,0.0165764521807432,0.0129423290491104
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.mlp.up_proj.weight,,21.0,mlp,up_proj,67895296,3.5110005569549685e-08,0.0171216558665037,0.0171216558665037,0.0134881194680929
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.mlp.down_proj.weight,,21.0,mlp,down_proj,67895296,-7.548672442680981e-07,0.0167286843061447,0.0167286843061447,0.013124912045896
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.input_layernorm.weight,,21.0,norm,input_layernorm,3584,0.9652256965637208,0.2662537097930908,1.0012651681900024,0.9652344584465028
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.21.post_attention_layernorm.weight,,21.0,norm,post_attention_layernorm,3584,1.0899410247802734,0.2268860191106796,1.1132988929748535,1.0899410247802734
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.self_attn.q_proj.weight,,22.0,attention,q_proj,12845056,2.132484041794669e-06,0.0162159204483032,0.0162159204483032,0.0120627330616116
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.self_attn.q_proj.bias,,22.0,attention,q_proj,3584,-0.0714272484183311,1.207518458366394,1.209460973739624,0.479493498802185
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.self_attn.k_proj.weight,,22.0,attention,k_proj,1835008,-1.0800839618241298e-06,0.014359631575644,0.0143596269190311,0.0104988012462854
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.self_attn.k_proj.bias,,22.0,attention,k_proj,512,-0.0010579861700534,0.6889230608940125,0.6882507801055908,0.3708419799804687
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.self_attn.v_proj.weight,,22.0,attention,v_proj,1835008,1.928004166984465e-05,0.0200393795967102,0.0200393833220005,0.0148782394826412
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.self_attn.v_proj.bias,,22.0,attention,v_proj,512,-0.0081254681572318,0.1091039255261421,0.1092997714877128,0.0579950809478759
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.self_attn.o_proj.weight,,22.0,attention,o_proj,12845056,2.556875188020058e-06,0.0177133437246084,0.0177133418619632,0.0137301888316869
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.mlp.gate_proj.weight,,22.0,mlp,gate_proj,67895296,-2.0701520043076016e-05,0.0165975950658321,0.0165976081043481,0.0129994880408048
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.mlp.up_proj.weight,,22.0,mlp,up_proj,67895296,6.759902362318826e-07,0.0172116495668888,0.0172116495668888,0.0135710248723626
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.mlp.down_proj.weight,,22.0,mlp,down_proj,67895296,-3.141074103041319e-06,0.0168567448854446,0.0168567448854446,0.0132290897890925
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.input_layernorm.weight,,22.0,norm,input_layernorm,3584,1.007367491722107,0.2845540940761566,1.0467748641967771,1.0077619552612305
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.22.post_attention_layernorm.weight,,22.0,norm,post_attention_layernorm,3584,1.2069547176361084,0.2249443233013153,1.2277318239212036,1.2069547176361084
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.self_attn.q_proj.weight,,23.0,attention,q_proj,12845056,-2.2686149350192863e-06,0.0165961030870676,0.0165961030870676,0.0126230297610163
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.self_attn.q_proj.bias,,23.0,attention,q_proj,3584,-0.0211181752383708,1.2603468894958496,1.260347843170166,0.5552175641059875
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.self_attn.k_proj.weight,,23.0,attention,k_proj,1835008,4.816722594114253e-06,0.0151607003062963,0.015160696581006,0.0113413194194436
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.self_attn.k_proj.bias,,23.0,attention,k_proj,512,0.0296769142150878,0.6844313144683838,0.6844063401222229,0.3802613615989685
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.self_attn.v_proj.weight,,23.0,attention,v_proj,1835008,-1.6129824871313758e-05,0.0203410387039184,0.0203410387039184,0.0149922203272581
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.self_attn.v_proj.bias,,23.0,attention,v_proj,512,0.0234564095735549,0.325458288192749,0.325985312461853,0.0990220159292221
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.self_attn.o_proj.weight,,23.0,attention,o_proj,12845056,7.668965736229438e-06,0.018116345629096,0.0181163474917411,0.0139638502150774
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.mlp.gate_proj.weight,,23.0,mlp,gate_proj,67895296,-1.7780410416889936e-05,0.016747061163187,0.0167470686137676,0.0132122253999114
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.mlp.up_proj.weight,,23.0,mlp,up_proj,67895296,-2.4877556370483944e-06,0.0171685628592968,0.0171685628592968,0.0135918352752923
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.mlp.down_proj.weight,,23.0,mlp,down_proj,67895296,-1.077210072253365e-06,0.0168403685092926,0.0168403685092926,0.0132686961442232
Qwen/Qwen2.5-7B-Instruct,7B,model.layers.23.input_layernorm.weight,,23.0,norm,input_layernorm,3584,0.9269583821296692,0.3195503354072571,0.9804773330688475,0.926962912082672
